ID,CUSTOMER_OFFER_ID,VERIFIED_REDEMPTION_COUNT,SUBMITTED_REDEMPTION_COUNT,OFFER_AMOUNT,CREATED_AT
691902631,19955320008,1,1,0.5,2021-03-20 23:17:21.000
691905478,19955905584,1,1,1,2021-03-20 23:22:35.000
691906043,19954621761,1,1,8,2021-03-20 23:23:36.000
691906374,19954271495,1,1,0.25,2021-03-20 23:24:12.000
691907374,19955847694,1,1,3,2021-03-20 23:25:53.000
691908910,19955913231,1,1,0.5,2021-03-20 23:29:00.000
691909046,19955915865,,1,,2021-03-20 23:29:14.000
691910173,19955499828,1,1,1.5,2021-03-20 23:31:00.000
691911466,19955931378,1,1,0.25,2021-03-20 23:33:16.000
691912038,19952620561,1,1,0.5,2021-03-20 23:34:12.000
691912463,19955839891,1,1,0.2,2021-03-20 23:35:03.000
691912464,19955836710,1,1,0.25,2021-03-20 23:35:03.000
691912465,19955842745,1,1,1,2021-03-20 23:35:03.000
691912469,19955830517,1,1,0.25,2021-03-20 23:35:03.000
691913621,19955935133,,1,,2021-03-20 23:37:14.000
691913632,19955937488,1,1,0.25,2021-03-20 23:37:15.000
691913736,19953452252,1,1,0.5,2021-03-20 23:37:23.000
691914296,19955907285,2,2,2.5,2021-03-20 23:38:29.000
691915616,19952979477,1,1,0.5,2021-03-20 23:40:56.000
691916072,19955939758,1,1,0.5,2021-03-20 23:41:49.000
691916489,19955786983,1,1,0.25,2021-03-20 23:42:42.000
691918288,19952582057,1,,4,2021-03-20 23:46:09.000
691918325,19955566545,1,1,3,2021-03-20 23:46:13.000
691919291,19955922501,4,4,0.4,2021-03-20 23:47:53.000
691919292,19955922813,0,1,1,2021-03-20 23:47:53.000
691920709,19955954512,1,1,2,2021-03-20 23:50:32.000
691921302,19955233983,1,1,1.88,2021-03-20 23:51:28.000
691921922,19955966294,1,1,0.5,2021-03-20 23:52:45.000
691922598,19955955102,1,1,0.5,2021-03-20 23:54:02.000
691924369,19955982134,3,3,3,2021-03-20 23:57:48.000
691925581,19955982771,1,1,0.5,2021-03-21 00:00:17.000
691926123,19955985776,1,1,0.25,2021-03-21 00:01:07.000
691926829,19955987070,1,1,0.5,2021-03-21 00:02:33.000
691927222,19955994001,2,2,1,2021-03-21 00:03:25.000
691927764,19955996529,1,,12.65,2021-03-21 00:04:26.000
691929448,19955442520,1,1,0.5,2021-03-21 00:07:19.000
691930872,19955235456,2,2,0.25,2021-03-21 00:10:11.000
691931926,19955974813,1,1,0.5,2021-03-21 00:12:13.000
691931950,19953463120,1,,0.25,2021-03-21 00:12:18.000
691933704,19956019957,,1,,2021-03-21 00:15:55.000
691934676,19955489591,1,1,0.5,2021-03-21 00:17:44.000
691940411,19956045728,1,1,0.5,2021-03-21 00:29:36.000
691940621,19956003565,1,1,1,2021-03-21 00:30:04.000
691940965,19955876039,1,1,1,2021-03-21 00:30:51.000
691940969,19955875728,1,1,2,2021-03-21 00:30:51.000
691940972,19955876931,1,1,2.25,2021-03-21 00:30:51.000
691941287,19956047549,1,1,0.5,2021-03-21 00:31:34.000
691941702,19953257708,1,1,0.5,2021-03-21 00:32:23.000
691941704,19953259860,3,1,0.75,2021-03-21 00:32:23.000
691941754,19956026848,1,1,0.5,2021-03-21 00:32:31.000
691944552,19952353570,1,1,1.99,2021-03-21 00:38:39.000
691945505,19951978141,1,1,2,2021-03-21 00:40:48.000
691945506,19953739135,1,1,0.25,2021-03-21 00:40:48.000
691945836,19956072182,1,1,0.5,2021-03-21 00:41:34.000
691945988,19955341336,1,1,0.25,2021-03-21 00:41:57.000
691946148,19955275512,1,1,0.25,2021-03-21 00:42:11.000
691947764,19956082948,1,1,0.25,2021-03-21 00:45:44.000
691949894,19951056285,1,1,0.5,2021-03-21 00:50:15.000
691950746,19955767311,1,1,2.25,2021-03-21 00:51:53.000
691953614,19956097636,1,1,0.5,2021-03-21 00:57:34.000
691953660,19956088647,1,1,0.5,2021-03-21 00:57:42.000
691954464,19950265351,1,1,3,2021-03-21 00:59:18.000
691955030,19956104248,1,1,0.5,2021-03-21 01:00:39.000
691955581,19955838251,1,1,3,2021-03-21 01:01:45.000
691955582,19955829985,1,1,3,2021-03-21 01:01:45.000
691957203,19948241716,2,2,2,2021-03-21 01:05:26.000
691960386,19956136748,1,1,0.5,2021-03-21 01:12:28.000
691961282,19956095930,1,1,0.5,2021-03-21 01:14:33.000
691961962,19949279710,1,,0.5,2021-03-21 01:16:10.000
691962272,19956129981,1,1,0.5,2021-03-21 01:16:50.000
691962281,19956122089,1,1,0.5,2021-03-21 01:16:52.000
691963885,19952614686,2,,1.5,2021-03-21 01:20:36.000
691964256,19952648211,1,1,0.5,2021-03-21 01:21:35.000
691967823,19956169489,1,1,0.5,2021-03-21 01:30:10.000
691968388,19956172788,1,1,0.25,2021-03-21 01:31:39.000
691968728,19956040481,1,1,0.5,2021-03-21 01:32:32.000
691968729,19956026842,1,1,1.88,2021-03-21 01:32:32.000
691968733,19956032544,1,1,0.5,2021-03-21 01:32:32.000
691968735,19956027149,1,1,1,2021-03-21 01:32:33.000
691969575,19953901907,1,1,2,2021-03-21 01:34:22.000
691969577,19953904662,1,1,0.5,2021-03-21 01:34:22.000
691970088,19956189765,1,1,0.25,2021-03-21 01:35:36.000
691973865,19956209721,1,1,0.5,2021-03-21 01:44:28.000
691974146,19955485899,1,1,0.5,2021-03-21 01:44:58.000
691974536,19954391105,1,1,0.5,2021-03-21 01:46:00.000
691975688,19955191648,1,1,3,2021-03-21 01:48:33.000
691976305,19956035780,1,1,0.5,2021-03-21 01:50:03.000
691978345,19952849950,1,,0.25,2021-03-21 01:55:18.000
691978707,19956216980,1,1,3,2021-03-21 01:55:58.000
691978708,19956216514,1,1,3,2021-03-21 01:55:58.000
691981194,19956240526,1,1,1,2021-03-21 02:02:18.000
691981525,19954412358,1,,0.25,2021-03-21 02:03:04.000
691981526,19954412572,1,,0.25,2021-03-21 02:03:05.000
691981563,19952621212,1,1,1,2021-03-21 02:03:09.000
691982026,19956232358,1,1,0.5,2021-03-21 02:04:07.000
691982509,19956248156,1,,0.5,2021-03-21 02:05:19.000
691982548,19956247987,1,1,0.5,2021-03-21 02:05:25.000
691985091,19952237434,1,1,0.5,2021-03-21 02:11:52.000
691986902,19956276092,1,1,0.5,2021-03-21 02:16:30.000
691987453,19956255951,1,1,,2021-03-21 02:18:10.000
691987920,19956167955,1,1,0.5,2021-03-21 02:19:24.000
691988677,19956280731,1,1,1.22,2021-03-21 02:21:36.000
691989621,19955681222,1,1,0.5,2021-03-21 02:24:14.000
691989743,19955993259,1,1,1.5,2021-03-21 02:24:39.000
691990183,19956296392,1,1,0.5,2021-03-21 02:25:42.000
691990386,19956278351,1,1,0.65,2021-03-21 02:26:22.000
691990696,19956067708,1,1,1.5,2021-03-21 02:27:20.000
691992374,19956286303,1,1,0.5,2021-03-21 02:32:07.000
691992375,19956298806,1,1,0.5,2021-03-21 02:32:07.000
691993430,19956003204,1,1,0.5,2021-03-21 02:34:53.000
691994625,19956153171,1,,0.5,2021-03-21 02:38:18.000
691995759,19955638540,1,1,0.5,2021-03-21 02:41:52.000
691996134,19956333167,1,1,0.25,2021-03-21 02:43:02.000
691996646,19956336687,1,1,0.5,2021-03-21 02:44:46.000
691996694,19956334650,1,1,0.5,2021-03-21 02:44:48.000
691997448,19955033921,1,1,0.4,2021-03-21 02:47:12.000
691997780,19956343289,1,1,0.5,2021-03-21 02:48:17.000
691998788,19956183461,1,,1.5,2021-03-21 02:52:04.000
691998953,19956349204,1,1,0.5,2021-03-21 02:52:36.000
692000068,19953129066,1,5,1.5,2021-03-21 02:56:11.000
692000075,19956342016,1,1,1,2021-03-21 02:56:14.000
692002311,19956358904,1,1,0.25,2021-03-21 03:03:10.000
692002819,19952014997,1,1,0.25,2021-03-21 03:05:04.000
692003034,19956373591,1,1,0.25,2021-03-21 03:05:41.000
692003573,19956370719,1,1,0.5,2021-03-21 03:07:23.000
692004196,19956381668,1,1,0.5,2021-03-21 03:09:28.000
692004543,19956372330,1,1,0.25,2021-03-21 03:10:37.000
692006426,19956216150,1,1,0.5,2021-03-21 03:17:44.000
692006830,19956398340,,1,,2021-03-21 03:19:18.000
692006934,19956390623,1,1,0.25,2021-03-21 03:19:31.000
692007858,19956388924,1,1,0.5,2021-03-21 03:23:02.000
692008024,19953577368,1,1,0.5,2021-03-21 03:23:35.000
692008216,19953250123,1,1,0.5,2021-03-21 03:24:26.000
692008452,19956401723,3,3,3,2021-03-21 03:25:20.000
692009302,19948816611,1,1,1,2021-03-21 03:28:48.000
692009660,19956370404,1,1,0.5,2021-03-21 03:30:12.000
692009914,19956418252,1,,0.25,2021-03-21 03:31:13.000
692010021,19956420204,1,,5.83,2021-03-21 03:31:30.000
692010132,19956409397,1,1,0.5,2021-03-21 03:32:03.000
692011182,19956424854,1,1,0.25,2021-03-21 03:35:58.000
692012259,19956427092,1,1,3,2021-03-21 03:40:45.000
692014062,19953997256,1,1,0.25,2021-03-21 03:48:00.000
692014949,19956262639,1,1,0.5,2021-03-21 03:51:51.000
692016188,19954621715,1,1,2,2021-03-21 03:56:49.000
692016192,19952593190,1,1,0.5,2021-03-21 03:56:50.000
692016673,19956449355,1,1,3,2021-03-21 03:59:11.000
692016675,19956449961,1,1,2,2021-03-21 03:59:11.000
692016676,19956447196,1,1,1,2021-03-21 03:59:11.000
692017932,19953206991,1,1,4,2021-03-21 04:04:34.000
692018132,19956418738,,1,,2021-03-21 04:05:24.000
692018266,19956468378,1,1,2,2021-03-21 04:05:59.000
692020182,19956461528,1,1,2,2021-03-21 04:15:51.000
692020200,19953168360,1,,0.5,2021-03-21 04:16:01.000
692020500,19956376092,1,1,1,2021-03-21 04:17:28.000
692020502,19954002716,1,1,1.5,2021-03-21 04:17:28.000
692020504,19954013006,1,1,1,2021-03-21 04:17:28.000
692020505,19956377611,1,1,0.75,2021-03-21 04:17:28.000
692020565,19956477433,1,1,0.25,2021-03-21 04:17:48.000
692020968,19956062558,1,1,1.5,2021-03-21 04:19:51.000
692020969,19956037128,1,1,5,2021-03-21 04:19:51.000
692020972,19956021117,1,1,0.4,2021-03-21 04:19:51.000
692020982,19956021771,1,1,0.35,2021-03-21 04:19:52.000
692021274,19952235832,1,,0.25,2021-03-21 04:21:30.000
692021295,19956493308,1,1,0.5,2021-03-21 04:21:39.000
692021851,19956494448,1,1,0.25,2021-03-21 04:23:57.000
692022499,19956495870,1,1,2.25,2021-03-21 04:27:00.000
692023552,19956495527,1,1,3,2021-03-21 04:33:14.000
692024343,19956510734,1,1,0.5,2021-03-21 04:38:11.000
692024654,19956516090,1,,3.5,2021-03-21 04:40:31.000
692024733,19956510961,1,2,0.75,2021-03-21 04:40:59.000
692024773,19956319956,1,1,3,2021-03-21 04:41:26.000
692025700,19956520957,1,1,0.5,2021-03-21 04:47:36.000
692027682,19956534872,1,1,0.5,2021-03-21 05:00:29.000
692027758,19956532633,1,1,0.5,2021-03-21 05:01:01.000
692027816,19956534475,1,1,0.5,2021-03-21 05:01:25.000
692028708,19956540540,,1,,2021-03-21 05:05:42.000
692028785,19956539219,1,1,0.2,2021-03-21 05:06:13.000
692028872,19956530302,1,1,0.25,2021-03-21 05:06:38.000
692028899,19956534726,1,1,0.5,2021-03-21 05:06:53.000
692029212,19956321548,3,3,0.8,2021-03-21 05:08:24.000
692029676,19956528832,1,1,1,2021-03-21 05:12:14.000
692030127,19952335602,1,,0.5,2021-03-21 05:15:13.000
692030134,19952333058,1,,2.25,2021-03-21 05:15:14.000
692030735,19956551770,1,1,0.5,2021-03-21 05:18:49.000
692032227,19955625051,1,,1.99,2021-03-21 05:29:47.000
692033423,19956561870,1,1,0.5,2021-03-21 05:39:29.000
692033584,19953928236,1,1,0.5,2021-03-21 05:40:41.000
692033599,19956567023,1,,0.25,2021-03-21 05:40:44.000
692033647,19956567739,1,1,1,2021-03-21 05:41:14.000
692034700,19956575570,1,1,0.5,2021-03-21 05:51:36.000
692035130,19956574655,1,1,0.5,2021-03-21 05:55:17.000
691859133,19955557469,2,2,0.5,2021-03-20 22:02:17.000
691860097,19953173424,1,1,,2021-03-20 22:03:35.000
691861387,19955732768,1,1,1.88,2021-03-20 22:05:20.000
691861433,19955398744,1,1,0.75,2021-03-20 22:05:24.000
691861437,19955387813,5,5,0.65,2021-03-20 22:05:24.000
691861447,19955531929,1,1,1.22,2021-03-20 22:05:25.000
691861576,19955725065,1,1,0.5,2021-03-20 22:05:37.000
691862564,19955736339,1,1,0.5,2021-03-20 22:07:14.000
691863960,19950372456,1,,0.5,2021-03-20 22:09:28.000
691864086,19955747571,1,1,0.5,2021-03-20 22:09:40.000
691865710,19955473962,1,1,0.25,2021-03-20 22:12:23.000
691867728,19954467589,1,1,0.5,2021-03-20 22:15:55.000
691868161,19955756180,,1,,2021-03-20 22:16:39.000
691868763,19955757600,1,1,3,2021-03-20 22:17:53.000
691868764,19955757877,1,1,3,2021-03-20 22:17:53.000
691870337,19953518692,1,1,0.5,2021-03-20 22:20:42.000
691870670,19953198998,1,1,8,2021-03-20 22:21:25.000
691871119,19955742942,1,1,0.5,2021-03-20 22:22:17.000
691871680,19955602284,1,1,1,2021-03-20 22:23:21.000
691871683,19953038081,1,1,0.5,2021-03-20 22:23:21.000
691871857,19955773260,1,1,0.5,2021-03-20 22:23:41.000
691872887,19954214696,1,1,0.25,2021-03-20 22:25:33.000
691874007,19955777091,1,1,0.5,2021-03-20 22:27:25.000
691874469,19955789839,1,1,0.5,2021-03-20 22:28:23.000
691874513,19955783024,0,1,3,2021-03-20 22:28:27.000
691874631,19951921539,1,1,1,2021-03-20 22:28:36.000
691874805,19952225687,1,1,1.99,2021-03-20 22:28:51.000
691874810,19955153091,1,1,0.25,2021-03-20 22:28:51.000
691877456,19955680167,1,1,0.25,2021-03-20 22:33:11.000
691879569,19955400762,1,1,0.25,2021-03-20 22:37:15.000
691879571,19955545044,3,1,1,2021-03-20 22:37:15.000
691884218,19955830592,,1,,2021-03-20 22:44:54.000
691886498,19955822216,3,3,1,2021-03-20 22:48:42.000
691886898,19954406336,1,1,0.25,2021-03-20 22:49:21.000
691888050,19955828827,1,1,0.5,2021-03-20 22:51:36.000
691889135,19955845271,1,1,0.5,2021-03-20 22:53:25.000
691890128,19955840823,1,1,0.5,2021-03-20 22:55:13.000
691890129,19955655293,1,1,0.25,2021-03-20 22:55:13.000
691890138,19949946849,2,,3,2021-03-20 22:55:14.000
691890676,19955849856,1,1,1,2021-03-20 22:56:05.000
691890681,19955845599,1,1,0.5,2021-03-20 22:56:05.000
691890742,19955819060,1,1,0.5,2021-03-20 22:56:10.000
691891368,19955854941,,1,,2021-03-20 22:57:09.000
691892084,19955857509,1,1,2.5,2021-03-20 22:58:25.000
691892529,19955851732,1,1,0.5,2021-03-20 22:59:12.000
691893724,19955716769,,5,,2021-03-20 23:01:13.000
691894320,19955864709,1,1,0.5,2021-03-20 23:02:08.000
691895482,19951514791,3,3,2,2021-03-20 23:04:11.000
691895484,19951521398,1,1,2.25,2021-03-20 23:04:11.000
691895897,19955870011,1,1,0.5,2021-03-20 23:04:54.000
691896263,19955050467,1,1,0.5,2021-03-20 23:05:32.000
691897033,19955689825,1,1,0.4,2021-03-20 23:07:02.000
691898014,19954906815,1,1,0.1,2021-03-20 23:08:48.000
691898016,19955033116,1,1,0.45,2021-03-20 23:08:48.000
691898018,19954896115,3,2,0.65,2021-03-20 23:08:48.000
691902015,19955887703,1,1,0.5,2021-03-20 23:16:15.000
691902799,19955884288,1,1,0.5,2021-03-20 23:17:38.000
691903621,19953875551,1,1,0.5,2021-03-20 23:19:11.000
691905228,19952966798,1,1,2.68,2021-03-20 23:22:09.000
691905233,19955880590,1,1,0.5,2021-03-20 23:22:10.000
691906330,19954598908,3,3,2,2021-03-20 23:24:07.000
691906385,19952956726,1,1,0.25,2021-03-20 23:24:13.000
691906564,19955873297,2,2,0.25,2021-03-20 23:24:31.000
691907372,19954055539,1,1,3,2021-03-20 23:25:53.000
691911111,19955928051,1,1,0.5,2021-03-20 23:32:42.000
691912043,19955899325,1,1,1,2021-03-20 23:34:13.000
691912049,19955896309,1,1,1,2021-03-20 23:34:13.000
691912173,19955114955,1,,0.25,2021-03-20 23:34:31.000
691912462,19955844087,1,1,1.88,2021-03-20 23:35:03.000
691918291,19952576892,1,,1.5,2021-03-20 23:46:10.000
691918975,19955738724,1,1,2.5,2021-03-20 23:47:18.000
691919296,19955924658,1,1,0.25,2021-03-20 23:47:53.000
691919511,19952663989,1,1,1.49,2021-03-20 23:48:14.000
691919514,19955552441,1,1,0.75,2021-03-20 23:48:14.000
691919517,19952663800,1,1,2.25,2021-03-20 23:48:14.000
691919557,19955960207,1,1,0.5,2021-03-20 23:48:16.000
691919760,19955962572,1,1,0.5,2021-03-20 23:48:47.000
691919916,19954458670,1,1,0.5,2021-03-20 23:49:08.000
691921024,19955528671,1,1,0.5,2021-03-20 23:51:05.000
691922125,19955966587,1,1,0.25,2021-03-20 23:53:06.000
691924366,19955981022,3,3,4,2021-03-20 23:57:48.000
691925558,19955945995,1,1,3,2021-03-21 00:00:16.000
691930371,19953352189,1,1,0.5,2021-03-21 00:09:02.000
691930434,19954143665,1,1,0.5,2021-03-21 00:09:11.000
691930972,19956007242,1,1,1,2021-03-21 00:10:23.000
691931233,19955996828,1,1,1.22,2021-03-21 00:10:57.000
691931772,19955998401,,1,,2021-03-21 00:11:52.000
691932228,19956011989,1,1,0.5,2021-03-21 00:12:51.000
691932356,19949029129,1,,0.5,2021-03-21 00:13:11.000
691932524,19956007778,1,1,0.5,2021-03-21 00:13:30.000
691932892,19956013507,1,1,5,2021-03-21 00:14:17.000
691933493,19956014957,4,4,1.5,2021-03-21 00:15:32.000
691933635,19955989251,1,1,0.5,2021-03-21 00:15:49.000
691934149,19950810305,1,,1,2021-03-21 00:16:37.000
691935350,19952614803,1,,0.5,2021-03-21 00:19:01.000
691935495,19953861584,1,1,0.5,2021-03-21 00:19:18.000
691936146,19955574045,1,1,1,2021-03-21 00:20:40.000
691940409,19956043064,1,1,1.88,2021-03-21 00:29:36.000
691940410,19956047356,2,2,0.25,2021-03-21 00:29:36.000
691940901,19955801015,3,3,1.25,2021-03-21 00:30:42.000
691941238,19956053262,1,,1.86,2021-03-21 00:31:28.000
691942356,19956054402,1,1,0.5,2021-03-21 00:33:42.000
691942516,19956057562,1,1,0.5,2021-03-21 00:34:08.000
691943767,19956063312,1,1,0.5,2021-03-21 00:37:02.000
691944554,19952979251,1,1,0.25,2021-03-21 00:38:39.000
691946203,19956057885,1,1,0.5,2021-03-21 00:42:16.000
691947689,19956075704,1,1,0.5,2021-03-21 00:45:37.000
691953613,19953298728,1,1,0.5,2021-03-21 00:57:34.000
691954463,19950267256,1,1,3,2021-03-21 00:59:18.000
691955421,19955926059,1,1,0.5,2021-03-21 01:01:23.000
691955548,19952715641,1,,0.5,2021-03-21 01:01:39.000
691955584,19956014979,2,2,2,2021-03-21 01:01:45.000
691956411,19954819540,1,1,0.25,2021-03-21 01:03:47.000
691958974,19956135857,1,,1.16,2021-03-21 01:09:32.000
691962956,19955303964,1,1,0.5,2021-03-21 01:18:09.000
691963770,19954321716,1,1,0.5,2021-03-21 01:20:18.000
691963875,19952567321,1,1,0.25,2021-03-21 01:20:34.000
691964923,19953889983,1,1,0.25,2021-03-21 01:23:16.000
691967372,19954504249,,1,,2021-03-21 01:29:09.000
691967931,19954626353,1,1,1,2021-03-21 01:30:22.000
691968387,19956177184,3,3,1,2021-03-21 01:31:39.000
691968732,19956113847,3,3,0.45,2021-03-21 01:32:32.000
691969054,19956093353,1,1,1,2021-03-21 01:33:20.000
691970087,19956190172,1,1,0.2,2021-03-21 01:35:36.000
691973158,19955922588,1,1,1.99,2021-03-21 01:42:48.000
691973916,19953865611,1,1,2.5,2021-03-21 01:44:35.000
691974699,19956189140,,3,,2021-03-21 01:46:21.000
691975051,19956182894,1,1,2.5,2021-03-21 01:47:07.000
691976295,19956215444,1,1,0.25,2021-03-21 01:50:01.000
691976304,19955676274,1,1,0.45,2021-03-21 01:50:03.000
691977707,19956228262,1,1,0.5,2021-03-21 01:53:44.000
691980688,19955073578,1,1,1,2021-03-21 02:01:04.000
691980689,19955058834,1,1,1,2021-03-21 02:01:04.000
691981681,19952980650,1,1,8,2021-03-21 02:03:26.000
691983503,19956250269,1,1,0.5,2021-03-21 02:07:54.000
691984222,19956255913,1,1,0.5,2021-03-21 02:09:41.000
691984868,19953856034,1,1,1,2021-03-21 02:11:14.000
691986898,19956267767,1,1,0.25,2021-03-21 02:16:29.000
691987325,19956265141,3,3,0.2,2021-03-21 02:17:48.000
691990673,19955994641,1,1,1.25,2021-03-21 02:27:13.000
691990851,19953608127,1,,0.5,2021-03-21 02:27:33.000
691990859,19956258473,1,1,0.25,2021-03-21 02:27:36.000
691992696,19952880291,1,,0.25,2021-03-21 02:32:53.000
691992697,19951989547,1,,1,2021-03-21 02:32:54.000
691992720,19955201548,1,1,0.25,2021-03-21 02:32:57.000
691993640,19956303298,1,1,0.5,2021-03-21 02:35:37.000
691994509,19956323133,,1,,2021-03-21 02:37:56.000
691996040,19955262833,1,,0.25,2021-03-21 02:42:43.000
691997539,19956328086,1,1,0.5,2021-03-21 02:47:27.000
691997540,19956342090,1,1,,2021-03-21 02:47:28.000
691998785,19956188877,1,,1,2021-03-21 02:52:04.000
691998986,19956212826,1,1,1.25,2021-03-21 02:52:46.000
691999068,19956351877,1,1,0.25,2021-03-21 02:53:06.000
691999892,19951312254,2,2,0.5,2021-03-21 02:55:26.000
692000223,19956336401,1,1,0.5,2021-03-21 02:56:33.000
692000434,19956354369,1,1,3,2021-03-21 02:57:14.000
692000623,19956347630,1,1,0.5,2021-03-21 02:57:48.000
692001673,19956365593,1,1,2.5,2021-03-21 03:01:10.000
692002820,19956367198,1,1,2.68,2021-03-21 03:05:04.000
692003035,19956374344,,1,,2021-03-21 03:05:41.000
692003130,19951632933,,1,,2021-03-21 03:06:04.000
692003498,19955958786,1,1,0.5,2021-03-21 03:07:08.000
692003509,19956370219,1,1,0.5,2021-03-21 03:07:10.000
692003934,19956369762,1,1,1.25,2021-03-21 03:08:39.000
692003978,19956379448,1,1,0.5,2021-03-21 03:08:48.000
692005258,19956254605,1,1,3,2021-03-21 03:13:20.000
692006170,19956393137,1,1,0.5,2021-03-21 03:16:45.000
692006598,19956396489,1,1,0.5,2021-03-21 03:18:17.000
692007484,19954796818,,1,,2021-03-21 03:21:52.000
692007859,19956396340,1,1,1.5,2021-03-21 03:23:02.000
692007862,19956392316,1,1,0.75,2021-03-21 03:23:02.000
692007867,19951373724,1,1,0.5,2021-03-21 03:23:02.000
692007868,19956356687,1,1,0.5,2021-03-21 03:23:02.000
692008060,19956403734,1,1,0.5,2021-03-21 03:23:44.000
692008214,19953254462,1,1,0.25,2021-03-21 03:24:26.000
692008533,19953833524,1,1,0.5,2021-03-21 03:25:38.000
692009894,19956418317,4,,0.25,2021-03-21 03:31:09.000
692010095,19956293748,,1,,2021-03-21 03:31:55.000
692010130,19956409792,1,1,2.5,2021-03-21 03:32:03.000
692011057,19956424719,1,1,3,2021-03-21 03:35:34.000
692012230,19953856002,1,1,3,2021-03-21 03:40:36.000
692013023,19956435447,1,1,0.5,2021-03-21 03:43:46.000
692013412,19952801842,1,1,0.5,2021-03-21 03:45:29.000
692014109,19953857110,1,1,3,2021-03-21 03:48:07.000
692014392,19955342023,1,,0.5,2021-03-21 03:49:19.000
692014394,19948459104,1,,3,2021-03-21 03:49:19.000
692015451,19956440083,1,1,0.5,2021-03-21 03:53:47.000
692015519,19956453429,1,1,0.5,2021-03-21 03:54:09.000
692016670,19956449527,1,1,1,2021-03-21 03:59:11.000
692017303,19956462559,1,1,3,2021-03-21 04:01:42.000
692017306,19956462437,1,1,1,2021-03-21 04:01:43.000
692019014,19955999891,1,1,0.5,2021-03-21 04:09:40.000
692019824,19956466718,5,5,0.25,2021-03-21 04:13:50.000
692019828,19956482034,1,1,0.5,2021-03-21 04:13:53.000
692020396,19956486434,1,1,0.5,2021-03-21 04:16:56.000
692020503,19954002110,1,1,1.25,2021-03-21 04:17:28.000
692020891,19956488604,1,1,0.5,2021-03-21 04:19:39.000
692020975,19956023699,1,1,0.5,2021-03-21 04:19:51.000
692021343,19956494423,1,1,0.5,2021-03-21 04:21:50.000
692021849,19956491180,1,1,0.25,2021-03-21 04:23:56.000
692022036,19956493895,1,1,3,2021-03-21 04:24:45.000
692022037,19956494348,1,1,2,2021-03-21 04:24:45.000
692023016,19956502776,1,1,0.5,2021-03-21 04:29:49.000
692023031,19956501650,1,1,2.25,2021-03-21 04:29:56.000
692023842,19953421592,1,1,0.5,2021-03-21 04:34:29.000
692023864,19956506679,2,2,2,2021-03-21 04:34:42.000
692024779,19956139834,1,1,0.5,2021-03-21 04:41:26.000
692026088,19956501605,1,1,0.5,2021-03-21 04:50:28.000
692026551,19955342570,1,,0.5,2021-03-21 04:53:13.000
692026778,19956435863,1,1,0.5,2021-03-21 04:54:46.000
692027020,19955806177,1,1,2.68,2021-03-21 04:56:09.000
692027482,19956481563,0,1,0.5,2021-03-21 04:59:15.000
692027517,19956533960,1,1,0.5,2021-03-21 04:59:28.000
692028804,19956539081,1,1,0.5,2021-03-21 05:06:25.000
692029795,19956542527,1,1,,2021-03-21 05:13:08.000
692030484,19956547991,2,2,,2021-03-21 05:17:20.000
692030713,19956549866,1,1,3,2021-03-21 05:18:43.000
692030715,19956549954,1,1,2,2021-03-21 05:18:43.000
692031263,19953154494,1,,0.5,2021-03-21 05:22:40.000
692031608,19956539225,1,1,0.5,2021-03-21 05:25:11.000
692031857,19956557778,1,1,0.5,2021-03-21 05:26:48.000
692033421,19956558477,1,1,1,2021-03-21 05:39:29.000
692033648,19956565886,1,1,0.5,2021-03-21 05:41:14.000
692033920,19956567346,1,1,0.5,2021-03-21 05:44:25.000
692034161,19953928721,1,,0.5,2021-03-21 05:47:12.000
692034163,19953939452,1,,3,2021-03-21 05:47:13.000
692034817,19956572000,1,1,0.5,2021-03-21 05:52:53.000
692035205,19956578152,1,1,,2021-03-21 05:56:10.000
691861434,19955393349,1,1,2.98,2021-03-20 22:05:24.000
691861991,19955731832,1,1,0.25,2021-03-20 22:06:24.000
691862013,19955736729,1,1,0.25,2021-03-20 22:06:26.000
691863964,19951952651,2,,0.4,2021-03-20 22:09:29.000
691867190,19955740134,,1,,2021-03-20 22:14:53.000
691867735,19955273189,1,1,1,2021-03-20 22:15:55.000
691868456,19955708798,1,1,0.5,2021-03-20 22:17:16.000
691868785,19954472511,1,1,1,2021-03-20 22:17:57.000
691868787,19954467814,1,1,0.25,2021-03-20 22:17:57.000
691870609,19955770588,1,1,0.5,2021-03-20 22:21:18.000
691871121,19953746852,1,1,8,2021-03-20 22:22:18.000
691871638,19955469196,4,4,0.2,2021-03-20 22:23:17.000
691874799,19952225538,1,1,1.88,2021-03-20 22:28:50.000
691875187,19955793917,1,1,0.4,2021-03-20 22:29:36.000
691875629,19955791306,1,1,0.5,2021-03-20 22:30:17.000
691877119,19955790716,1,1,0.25,2021-03-20 22:32:39.000
691878138,19955773484,1,1,3,2021-03-20 22:34:22.000
691879568,19955397448,1,1,0.25,2021-03-20 22:37:14.000
691880151,19955349100,1,1,0.65,2021-03-20 22:38:22.000
691880970,19955816813,1,1,0.5,2021-03-20 22:39:48.000
691882325,19955815326,,1,,2021-03-20 22:41:48.000
691884153,19955820495,1,1,0.5,2021-03-20 22:44:49.000
691885601,19955833918,1,1,0.5,2021-03-20 22:47:14.000
691886689,19953522860,1,1,0.65,2021-03-20 22:49:03.000
691890675,19955851304,1,1,1.49,2021-03-20 22:56:05.000
691891465,19955828357,,1,,2021-03-20 22:57:25.000
